2023-05-16T17:15:58.594+0530 [INFO]  Main.Core: Initializing IPFS
2023-05-16T17:16:02.611+0530 [INFO]  Main.Core: Waiting for IPFS daemon to start
2023-05-16T17:16:02.686+0530 [INFO]  Main.Core: Initializing daemon...
2023-05-16T17:16:02.690+0530 [INFO]  Main.Core: Kubo version: 0.17.0
2023-05-16T17:16:02.690+0530 [INFO]  Main.Core: Repo version: 12
2023-05-16T17:16:02.690+0530 [INFO]  Main.Core: System version: amd64/windows
2023-05-16T17:16:02.690+0530 [INFO]  Main.Core: Golang version: go1.19.1
2023-05-16T17:16:12.780+0530 [INFO]  Main.Core: Swarm is limited to private network of peers with the swarm key
2023-05-16T17:16:12.781+0530 [INFO]  Main.Core: Swarm key fingerprint: a5ef5059eede91e09c9994d112fd1e05
2023-05-16T17:16:12.781+0530 [INFO]  Main.Core: Swarm listening on /ip4/127.0.0.1/tcp/4002
2023-05-16T17:16:12.787+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.115.8/tcp/4002
2023-05-16T17:16:12.787+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.179.254/tcp/4002
2023-05-16T17:16:12.787+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.230.155/tcp/4002
2023-05-16T17:16:12.787+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.83.128/tcp/4002
2023-05-16T17:16:12.788+0530 [INFO]  Main.Core: Swarm listening on /ip4/192.168.255.156/tcp/4002
2023-05-16T17:16:12.788+0530 [INFO]  Main.Core: Swarm listening on /ip6/2409:4070:2c96:8847:6e14:7f55:f6c1:2fb5/tcp/4002
2023-05-16T17:16:12.788+0530 [INFO]  Main.Core: Swarm listening on /ip6/2409:4070:2c96:8847:c5ef:bbac:27b8:e825/tcp/4002
2023-05-16T17:16:12.788+0530 [INFO]  Main.Core: Swarm listening on /ip6/::1/tcp/4002
2023-05-16T17:16:12.788+0530 [INFO]  Main.Core: Swarm listening on /p2p-circuit
2023-05-16T17:16:12.789+0530 [INFO]  Main.Core: Swarm announcing /ip4/127.0.0.1/tcp/4002
2023-05-16T17:16:12.789+0530 [INFO]  Main.Core: Swarm announcing /ip4/192.168.255.156/tcp/4002
2023-05-16T17:16:12.789+0530 [INFO]  Main.Core: Swarm announcing /ip6/2409:4070:2c96:8847:c5ef:bbac:27b8:e825/tcp/4002
2023-05-16T17:16:12.789+0530 [INFO]  Main.Core: Swarm announcing /ip6/::1/tcp/4002
2023-05-16T17:16:12.789+0530 [INFO]  Main.Core: API server listening on /ip4/127.0.0.1/tcp/5002
2023-05-16T17:16:12.789+0530 [INFO]  Main.Core: WebUI: http://127.0.0.1:5002/webui
2023-05-16T17:16:12.789+0530 [INFO]  Main.Core: Gateway (readonly) server listening on /ip4/127.0.0.1/tcp/8081
2023-05-16T17:16:12.789+0530 [INFO]  Main.Core: IPFS Daemon is ready
2023-05-16T17:16:14.897+0530 [INFO]  Main.Core: IPFS daemon requested to close
2023-05-16T17:16:14.898+0530 [INFO]  Main.Core: IPFS daemon finished
2023-05-16T17:16:14.913+0530 [INFO]  Main.Core: IPFS Initialized
2023-05-16T17:16:14.914+0530 [INFO]  Main.Core: Waiting for IPFS daemon to start
2023-05-16T17:16:14.994+0530 [INFO]  Main.Core: Initializing daemon...
2023-05-16T17:16:14.994+0530 [INFO]  Main.Core: Kubo version: 0.17.0
2023-05-16T17:16:14.994+0530 [INFO]  Main.Core: Repo version: 12
2023-05-16T17:16:14.994+0530 [INFO]  Main.Core: System version: amd64/windows
2023-05-16T17:16:14.994+0530 [INFO]  Main.Core: Golang version: go1.19.1
2023-05-16T17:16:16.932+0530 [INFO]  Main.Core: Swarm is limited to private network of peers with the swarm key
2023-05-16T17:16:16.932+0530 [INFO]  Main.Core: Swarm key fingerprint: a5ef5059eede91e09c9994d112fd1e05
2023-05-16T17:16:16.932+0530 [INFO]  Main.Core: Swarm listening on /ip4/127.0.0.1/tcp/4002
2023-05-16T17:16:16.932+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.115.8/tcp/4002
2023-05-16T17:16:16.933+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.179.254/tcp/4002
2023-05-16T17:16:16.933+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.230.155/tcp/4002
2023-05-16T17:16:16.935+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.83.128/tcp/4002
2023-05-16T17:16:16.936+0530 [INFO]  Main.Core: Swarm listening on /ip4/192.168.255.156/tcp/4002
2023-05-16T17:16:16.936+0530 [INFO]  Main.Core: Swarm listening on /ip6/2409:4070:2c96:8847:6e14:7f55:f6c1:2fb5/tcp/4002
2023-05-16T17:16:16.936+0530 [INFO]  Main.Core: Swarm listening on /ip6/2409:4070:2c96:8847:c5ef:bbac:27b8:e825/tcp/4002
2023-05-16T17:16:16.936+0530 [INFO]  Main.Core: Swarm listening on /ip6/::1/tcp/4002
2023-05-16T17:16:16.936+0530 [INFO]  Main.Core: Swarm listening on /p2p-circuit
2023-05-16T17:16:16.936+0530 [INFO]  Main.Core: Swarm announcing /ip4/127.0.0.1/tcp/4002
2023-05-16T17:16:16.936+0530 [INFO]  Main.Core: Swarm announcing /ip4/192.168.255.156/tcp/4002
2023-05-16T17:16:16.936+0530 [INFO]  Main.Core: Swarm announcing /ip6/2409:4070:2c96:8847:c5ef:bbac:27b8:e825/tcp/4002
2023-05-16T17:16:16.937+0530 [INFO]  Main.Core: Swarm announcing /ip6/::1/tcp/4002
2023-05-16T17:16:16.937+0530 [INFO]  Main.Core: API server listening on /ip4/127.0.0.1/tcp/5002
2023-05-16T17:16:16.938+0530 [INFO]  Main.Core: WebUI: http://127.0.0.1:5002/webui
2023-05-16T17:16:16.938+0530 [INFO]  Main.Core: Gateway (readonly) server listening on /ip4/127.0.0.1/tcp/8081
2023-05-16T17:16:16.938+0530 [INFO]  Main.Core: IPFS Daemon is ready
2023-05-16T17:16:16.941+0530 [INFO]  Main.Core: Node PeerID : 12D3KooWMtKARBEkknaQSxu5edYg1zbhT1ZewpxdMuqgtc2Y4qdj
2023-05-16T17:16:16.941+0530 [INFO]  Main.Core: Setting up the core
2023-05-16T17:16:16.944+0530 [INFO]  Main.Core.PeerManager: Bootstrap swarm connected
2023-05-16T17:16:16.946+0530 [INFO]  Main.Core.PeerManager: Bootstrap swarm connected
2023-05-16T17:16:16.947+0530 [INFO]  Main.Core.PeerManager: Bootstrap swarm connected
2023-05-16T17:16:16.950+0530 [INFO]  Main.Core: Starting the core
2023-05-16T17:16:16.950+0530 [INFO]  Main.Core.enswebserver: Starting Server at localhost:22010
2023-05-16T17:16:16.962+0530 [INFO]  Main.Core.enswebserver: Server running at : https://localhost:22010
2023-05-16T17:16:16.963+0530 [INFO]  Main: Swagger URL : http://0.0.0.0:20000/swagger/index.html
2023-05-16T17:16:16.964+0530 [INFO]  Main: Core version : 0.0.8
2023-05-16T17:16:16.964+0530 [INFO]  Main: Starting server...
2023-05-16T17:16:16.964+0530 [INFO]  Main.enswebserver: Starting Server at 0.0.0.0:20000
2023-05-16T17:16:16.965+0530 [INFO]  Main.enswebserver: Server running at : http://0.0.0.0:20000
2023-05-16T17:19:36.214+0530 [INFO]  Main.Core: IPFS daemon requested to close
2023-05-16T17:19:36.215+0530 [INFO]  Main.Core: IPFS daemon finished
2023-05-16T17:19:36.231+0530 [INFO]  Main: Shutting down...
2023-05-16T17:21:02.480+0530 [INFO]  Main.Core: Waiting for IPFS daemon to start
2023-05-16T17:21:02.542+0530 [INFO]  Main.Core: Initializing daemon...
2023-05-16T17:21:02.542+0530 [INFO]  Main.Core: Kubo version: 0.17.0
2023-05-16T17:21:02.542+0530 [INFO]  Main.Core: Repo version: 12
2023-05-16T17:21:02.542+0530 [INFO]  Main.Core: System version: amd64/windows
2023-05-16T17:21:02.542+0530 [INFO]  Main.Core: Golang version: go1.19.1
2023-05-16T17:21:07.638+0530 [INFO]  Main.Core: Swarm is limited to private network of peers with the swarm key
2023-05-16T17:21:07.638+0530 [INFO]  Main.Core: Swarm key fingerprint: a5ef5059eede91e09c9994d112fd1e05
2023-05-16T17:21:07.638+0530 [INFO]  Main.Core: Swarm listening on /ip4/127.0.0.1/tcp/4002
2023-05-16T17:21:07.638+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.115.8/tcp/4002
2023-05-16T17:21:07.638+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.179.254/tcp/4002
2023-05-16T17:21:07.638+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.230.155/tcp/4002
2023-05-16T17:21:07.638+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.83.128/tcp/4002
2023-05-16T17:21:07.638+0530 [INFO]  Main.Core: Swarm listening on /ip4/192.168.255.156/tcp/4002
2023-05-16T17:21:07.638+0530 [INFO]  Main.Core: Swarm listening on /ip6/2409:4070:2c96:8847:6e14:7f55:f6c1:2fb5/tcp/4002
2023-05-16T17:21:07.638+0530 [INFO]  Main.Core: Swarm listening on /ip6/2409:4070:2c96:8847:c5ef:bbac:27b8:e825/tcp/4002
2023-05-16T17:21:07.639+0530 [INFO]  Main.Core: Swarm listening on /ip6/::1/tcp/4002
2023-05-16T17:21:07.639+0530 [INFO]  Main.Core: Swarm listening on /p2p-circuit
2023-05-16T17:21:07.640+0530 [INFO]  Main.Core: Swarm announcing /ip4/127.0.0.1/tcp/4002
2023-05-16T17:21:07.640+0530 [INFO]  Main.Core: Swarm announcing /ip4/192.168.255.156/tcp/4002
2023-05-16T17:21:07.641+0530 [INFO]  Main.Core: Swarm announcing /ip6/2409:4070:2c96:8847:c5ef:bbac:27b8:e825/tcp/4002
2023-05-16T17:21:07.642+0530 [INFO]  Main.Core: Swarm announcing /ip6/::1/tcp/4002
2023-05-16T17:21:07.642+0530 [INFO]  Main.Core: API server listening on /ip4/127.0.0.1/tcp/5002
2023-05-16T17:21:07.643+0530 [INFO]  Main.Core: WebUI: http://127.0.0.1:5002/webui
2023-05-16T17:21:07.643+0530 [INFO]  Main.Core: Gateway (readonly) server listening on /ip4/127.0.0.1/tcp/8081
2023-05-16T17:21:07.643+0530 [INFO]  Main.Core: IPFS Daemon is ready
2023-05-16T17:21:07.648+0530 [INFO]  Main.Core: Node PeerID : 12D3KooWMtKARBEkknaQSxu5edYg1zbhT1ZewpxdMuqgtc2Y4qdj
2023-05-16T17:21:07.648+0530 [INFO]  Main.Core: Setting up the core
2023-05-16T17:21:12.657+0530 [ERROR] Main.Core.PeerManager: Bootstrap swarm failed to connect
2023-05-16T17:21:17.449+0530 [INFO]  Main.Core.PeerManager: Bootstrap swarm connected
2023-05-16T17:21:32.461+0530 [ERROR] Main.Core.PeerManager: Bootstrap swarm failed to connect
2023-05-16T17:21:32.464+0530 [INFO]  Main.Core: Starting the core
2023-05-16T17:21:32.464+0530 [INFO]  Main.Core.enswebserver: Starting Server at localhost:22010
2023-05-16T17:21:32.478+0530 [INFO]  Main.Core.enswebserver: Server running at : https://localhost:22010
2023-05-16T17:21:32.481+0530 [INFO]  Main: Swagger URL : http://0.0.0.0:20000/swagger/index.html
2023-05-16T17:21:32.482+0530 [INFO]  Main: Core version : 0.0.8
2023-05-16T17:21:32.483+0530 [INFO]  Main: Starting server...
2023-05-16T17:21:32.483+0530 [INFO]  Main.enswebserver: Starting Server at 0.0.0.0:20000
2023-05-16T17:21:32.484+0530 [INFO]  Main.enswebserver: Server running at : http://0.0.0.0:20000
2023-05-16T17:23:33.001+0530 [INFO]  Main.Core: Starting the core
2023-05-16T17:23:33.009+0530 [INFO]  Main.Core.enswebserver: Starting Server at localhost:22010
2023-05-16T17:23:33.010+0530 [ERROR] Main.Core: failed to start ping port: err="listen tcp 127.0.0.1:22010: bind: Only one usage of each socket address (protocol/network address/port) is normally permitted."
2023-05-16T18:39:43.814+0530 [INFO]  Main.Core: IPFS daemon requested to close
2023-05-16T18:39:43.814+0530 [INFO]  Main.Core: IPFS daemon finished
2023-05-16T18:39:43.836+0530 [INFO]  Main: Shutting down...
2023-05-17T14:01:37.746+0530 [INFO]  Main.Core: Waiting for IPFS daemon to start
2023-05-17T14:01:38.598+0530 [INFO]  Main.Core: Initializing daemon...
2023-05-17T14:01:38.598+0530 [INFO]  Main.Core: Kubo version: 0.17.0
2023-05-17T14:01:38.598+0530 [INFO]  Main.Core: Repo version: 12
2023-05-17T14:01:38.598+0530 [INFO]  Main.Core: System version: amd64/windows
2023-05-17T14:01:38.599+0530 [INFO]  Main.Core: Golang version: go1.19.1
2023-05-17T14:01:40.003+0530 [INFO]  Main.Core: Swarm is limited to private network of peers with the swarm key
2023-05-17T14:01:40.007+0530 [INFO]  Main.Core: Swarm key fingerprint: a5ef5059eede91e09c9994d112fd1e05
2023-05-17T14:01:40.008+0530 [INFO]  Main.Core: Swarm listening on /ip4/127.0.0.1/tcp/4002
2023-05-17T14:01:40.011+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.179.254/tcp/4002
2023-05-17T14:01:40.012+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.230.155/tcp/4002
2023-05-17T14:01:40.012+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.83.128/tcp/4002
2023-05-17T14:01:40.012+0530 [INFO]  Main.Core: Swarm listening on /ip4/192.168.0.101/tcp/4002
2023-05-17T14:01:40.012+0530 [INFO]  Main.Core: Swarm listening on /ip4/192.168.137.1/tcp/4002
2023-05-17T14:01:40.015+0530 [INFO]  Main.Core: Swarm listening on /ip6/::1/tcp/4002
2023-05-17T14:01:40.016+0530 [INFO]  Main.Core: Swarm listening on /p2p-circuit
2023-05-17T14:01:40.016+0530 [INFO]  Main.Core: Swarm announcing /ip4/127.0.0.1/tcp/4002
2023-05-17T14:01:40.016+0530 [INFO]  Main.Core: Swarm announcing /ip4/192.168.0.101/tcp/4002
2023-05-17T14:01:40.016+0530 [INFO]  Main.Core: Swarm announcing /ip6/::1/tcp/4002
2023-05-17T14:01:40.016+0530 [INFO]  Main.Core: API server listening on /ip4/127.0.0.1/tcp/5002
2023-05-17T14:01:40.017+0530 [INFO]  Main.Core: WebUI: http://127.0.0.1:5002/webui
2023-05-17T14:01:40.017+0530 [INFO]  Main.Core: Gateway (readonly) server listening on /ip4/127.0.0.1/tcp/8081
2023-05-17T14:01:40.017+0530 [INFO]  Main.Core: IPFS Daemon is ready
2023-05-17T14:01:40.048+0530 [INFO]  Main.Core: Node PeerID : 12D3KooWMtKARBEkknaQSxu5edYg1zbhT1ZewpxdMuqgtc2Y4qdj
2023-05-17T14:01:40.049+0530 [INFO]  Main.Core: Setting up the core
2023-05-17T14:01:40.064+0530 [INFO]  Main.Core.PeerManager: Bootstrap swarm connected
2023-05-17T14:01:40.066+0530 [INFO]  Main.Core.PeerManager: Bootstrap swarm connected
2023-05-17T14:01:40.070+0530 [INFO]  Main.Core.PeerManager: Bootstrap swarm connected
2023-05-17T14:01:40.074+0530 [INFO]  Main.Core: Starting the core
2023-05-17T14:01:40.074+0530 [INFO]  Main.Core.enswebserver: Starting Server at localhost:22010
2023-05-17T14:01:40.094+0530 [INFO]  Main.Core.enswebserver: Server running at : https://localhost:22010
2023-05-17T14:01:40.102+0530 [INFO]  Main: Swagger URL : http://0.0.0.0:20000/swagger/index.html
2023-05-17T14:01:40.103+0530 [INFO]  Main: Core version : 0.0.8
2023-05-17T14:01:40.103+0530 [INFO]  Main: Starting server...
2023-05-17T14:01:40.104+0530 [INFO]  Main.enswebserver: Starting Server at 0.0.0.0:20000
2023-05-17T14:01:40.126+0530 [INFO]  Main.enswebserver: Server running at : http://0.0.0.0:20000
2023-05-17T14:08:04.280+0530 [INFO]  Main.Core: Starting the core
2023-05-17T14:08:04.280+0530 [INFO]  Main.Core.enswebserver: Starting Server at localhost:22010
2023-05-17T14:08:04.281+0530 [ERROR] Main.Core: failed to start ping port: err="listen tcp 127.0.0.1:22010: bind: Only one usage of each socket address (protocol/network address/port) is normally permitted."
2023-05-17T16:25:26.086+0530 [DEBUG] Main.Core: Peer DID Update
2023-05-17T17:07:13.935+0530 [DEBUG] Main.Core: Peer DID Update
2023-05-17T17:15:48.266+0530 [DEBUG] Main.Core: Peer DID Update
2023-05-17T18:21:18.417+0530 [INFO]  Main.Core: IPFS daemon requested to close
2023-05-17T18:21:18.422+0530 [INFO]  Main.Core: IPFS daemon finished
2023-05-17T18:21:18.434+0530 [INFO]  Main: Shutting down...
2023-05-18T08:11:22.037+0530 [INFO]  Main.Core: Waiting for IPFS daemon to start
2023-05-18T08:11:30.290+0530 [INFO]  Main.Core: Initializing daemon...
2023-05-18T08:11:30.290+0530 [INFO]  Main.Core: Kubo version: 0.17.0
2023-05-18T08:11:30.290+0530 [INFO]  Main.Core: Repo version: 12
2023-05-18T08:11:30.290+0530 [INFO]  Main.Core: System version: amd64/windows
2023-05-18T08:11:30.290+0530 [INFO]  Main.Core: Golang version: go1.19.1
2023-05-18T08:11:31.734+0530 [INFO]  Main.Core: Swarm is limited to private network of peers with the swarm key
2023-05-18T08:11:31.735+0530 [INFO]  Main.Core: Swarm key fingerprint: a5ef5059eede91e09c9994d112fd1e05
2023-05-18T08:11:31.735+0530 [INFO]  Main.Core: Swarm listening on /ip4/127.0.0.1/tcp/4002
2023-05-18T08:11:31.735+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.115.8/tcp/4002
2023-05-18T08:11:31.735+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.179.254/tcp/4002
2023-05-18T08:11:31.735+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.230.155/tcp/4002
2023-05-18T08:11:31.735+0530 [INFO]  Main.Core: Swarm listening on /ip4/169.254.83.128/tcp/4002
2023-05-18T08:11:31.735+0530 [INFO]  Main.Core: Swarm listening on /ip4/192.168.0.157/tcp/4002
2023-05-18T08:11:31.735+0530 [INFO]  Main.Core: Swarm listening on /ip6/::1/tcp/4002
2023-05-18T08:11:31.736+0530 [INFO]  Main.Core: Swarm listening on /p2p-circuit
2023-05-18T08:11:31.737+0530 [INFO]  Main.Core: Swarm announcing /ip4/127.0.0.1/tcp/4002
2023-05-18T08:11:31.737+0530 [INFO]  Main.Core: Swarm announcing /ip4/192.168.0.157/tcp/4002
2023-05-18T08:11:31.737+0530 [INFO]  Main.Core: Swarm announcing /ip6/::1/tcp/4002
2023-05-18T08:11:31.737+0530 [INFO]  Main.Core: API server listening on /ip4/127.0.0.1/tcp/5002
2023-05-18T08:11:31.737+0530 [INFO]  Main.Core: WebUI: http://127.0.0.1:5002/webui
2023-05-18T08:11:31.738+0530 [INFO]  Main.Core: Gateway (readonly) server listening on /ip4/127.0.0.1/tcp/8081
